;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
801;ELDEN RING;overrated mediocrity;198.3;0.0;5.0;271.0;20 May, 2022;False;20
803;ELDEN RING;garbage ui i got it on steam and it was saying all my controls were xbox buttons impossible to play i dont know what button b and x are for a keyboard with controller bindings listed refunded  also no widescreen support lol wtf no thanks;0.4;0.0;0.0;151.0;17 May, 2022;False;237
805;ELDEN RING;fix performance;3.2;0.0;3.0;112.0;21 May, 2022;False;15
806;ELDEN RING;the game is good if you play solo but if you want to play with friends or co-op it constantly gets disconnected connection error;281.3;0.0;0.0;6.0;16 May, 2022;False;128
810;ELDEN RING;after more than 90 hours of my life spent on this game i can safely say it this is the worst soulsborne game ive ever played uselessy long broken boss fights an enormous map full of the same three or four activities repeated over and over again a tiring obnoxious grindy experience i really tried to like it and maybe i actually did for like 20 hours or so but you can probably already tell by the 90 hours i spent playing it;92.2;0.0;2.0;1239.0;22 May, 2022;False;425
813;ELDEN RING;great an aaa title which is full of perfomance issues dark souls but its stuttering every 3 minutes great for boss fights;63.9;0.0;1.0;50.0;22 May, 2022;False;121
814;ELDEN RING;worse game ever madeif i could get my money back i would avoid this game;9.2;0.0;0.0;42.0;22 May, 2022;False;73
815;ELDEN RING;product received for free  not enough fashion accessories;112.1;0.0;1.0;75.0;18 May, 2022;False;57
817;ELDEN RING;mouse and keyboard controls are terrible if you dont play with a controller dont get this game;9.3;0.0;1.0;309.0;19 May, 2022;False;94
819;ELDEN RING;mid tbh;123.2;0.0;0.0;12.0;21 May, 2022;False;7
820;ELDEN RING;refunded since there is no proper ultra wide support and fps is hard capped to 60 frames which cant be changed without mods maybe ill buy the game again after they fixed these issues;1.4;0.0;2.0;380.0;17 May, 2022;False;182
821;ELDEN RING;aim head get head;96.5;0.0;1.0;83.0;17 May, 2022;False;17
823;ELDEN RING;i dont understand how people like this game most of my time logged was on a pause screen because i had to walk away from being so angry the world and mobs are all copy + paste and multiplayer doesnt always work i wish i could get a refund because i only truly have 10 hours logged in this snoozefest;45.8;0.0;1.0;140.0;22 May, 2022;False;299
824;ELDEN RING;fifa has a better storyline to be frank because it is challenging doesnt make a good game i hope this will not become the standard for the future as ive seen people mention;180.9;0.0;0.0;18.0;16 May, 2022;False;172
826;ELDEN RING;godskin duo;127.2;0.0;1.0;71.0;19 May, 2022;False;11
827;ELDEN RING;horrible game this game has no guidance and no difficulty settings if you like games that just make you extremely angry then this is for you;7.4;0.0;1.0;107.0;22 May, 2022;False;140
829;ELDEN RING;- no 219 support in 2022  - gamepad button prompts on pc instead of keyboard+mouse can be changed in menu but first you have to find the option with the wierd default key mappings which you dont know because - gamepad button prompts  i guess the actual game might be good but why annoy youre users on the way there i dont mind difficult gameplay but i do mind terrible controls;11.2;0.0;0.0;401.0;19 May, 2022;False;377
830;ELDEN RING;fix the major drop in fps at leyndell the game is severely unplayable works fine on xbox;110.6;0.0;0.0;14.0;18 May, 2022;False;88
831;ELDEN RING;i guess maybe im just not smart enough to understand how to do anything more than running around bonking anything that moves i have alot of fun doing it but if youre lookin for an expansive world full of all kinds of adventures and crazy customization i dunno if this is it;3.9;0.0;0.0;33.0;22 May, 2022;False;273
832;ELDEN RING;this game is torture just add a difficulty setting;18.7;0.0;1.0;60.0;17 May, 2022;False;50
833;ELDEN RING;connection error;110.7;0.0;2.0;103.0;20 May, 2022;False;17
835;ELDEN RING;pc buyers beware its a terrible adaptation of console controls for pc for some reason the controllers buttons options are always still shown on the pc version given the price of $89 you would expect better;0.6;0.0;0.0;161.0;17 May, 2022;False;205
836;ELDEN RING;expected something different;182.8;0.0;2.0;29.0;19 May, 2022;False;28
837;ELDEN RING;honestly a great game but for f#ck sakes please fix the fps drops you created after the patch was fine before the patch and now the game is choppy af you guys did the same with all the ds pc releases great games but shocking performance on release least you fixed the rest please fix this one;38.2;0.0;0.0;144.0;18 May, 2022;False;292
838;ELDEN RING;imagining a bizarre upside down world where fromsoftware makes pc ports that arent atrocious  edit it stopped crashing and then 8 hours later it just suddenly started crashing again for no reason i genuinely cannot stand fromsoftware;15.7;0.0;4.0;637.0;21 May, 2022;False;233
840;ELDEN RING;free fire is the best game in the world;40.6;0.0;0.0;19.0;22 May, 2022;False;40
841;ELDEN RING;the gameplay is good but playing online coop with a friend simply doesnt work disconnects crashes occurring every 40 minutes this is unacceptable for a aaa game that costs $90;8.9;0.0;2.0;1104.0;17 May, 2022;False;175
843;ELDEN RING;poor pc optimization;1.0;0.0;1.0;75.0;20 May, 2022;False;20
844;ELDEN RING;if you want to play a great open-world game play the witcher 3 or skyrim if you want to play a great souls-like game play dark souls 3 this game tries to be both but fails miserably;79.3;0.0;1.0;448.0;22 May, 2022;False;181
845;ELDEN RING;ds3 > elden ring;44.7;0.0;3.0;74.0;17 May, 2022;False;16
847;ELDEN RING;game is not for everyone so it shouldnt be made imo  also no 18+ secs so -10/10;85.8;0.0;0.0;84.0;17 May, 2022;False;79
848;ELDEN RING;it was pretty mid;1.8;0.0;1.0;46.0;20 May, 2022;False;17
849;ELDEN RING;early game - great late game - oof;310.1;0.0;3.0;97.0;21 May, 2022;False;34
851;ELDEN RING;bad game;72.4;0.0;1.0;119.0;17 May, 2022;False;8
854;ELDEN RING;very dalayed inputs for moves mnk is not for this game;47.2;0.0;0.0;1.0;20 May, 2022;False;54
856;ELDEN RING;pvp is ass do yourself a favor and dont buy;130.4;0.0;1.0;102.0;18 May, 2022;False;43
857;ELDEN RING;product refunded  lame;0.5;0.0;1.0;99.0;18 May, 2022;False;22
859;ELDEN RING;does not run well on pc even with high spec and a controller very pretty but not worth the money;5.0;0.0;1.0;7.0;18 May, 2022;False;96
860;ELDEN RING;once again they give us a game tailored for console commands on pc the main setup is not on keyboard+mouse it may be good if you play with a pad but it you are not moves are clumsy and you need autolock in order to hit anything please if you do multiplatform games with the budget that you have think of the pc players once;120.4;0.0;3.0;142.0;21 May, 2022;False;323
861;ELDEN RING;i like to gatekeep and gas light weak people;52.5;0.0;0.0;48.0;22 May, 2022;False;44
863;ELDEN RING;nerf melania even with a nerf of 50% shell be hard to kill;282.7;0.0;0.0;86.0;22 May, 2022;False;58
866;ELDEN RING;this game is not for me i am a simple numb skull and am unable to play it i hear its good tho i got my refund;0.9;0.0;1.0;71.0;16 May, 2022;False;110
867;ELDEN RING;product received for free  bad gaem couldnt not get wamen 0/10;66.3;0.0;2.0;7.0;16 May, 2022;False;62
868;ELDEN RING;multiplayer is trash otherwise its an alright game;29.9;0.0;1.0;162.0;18 May, 2022;False;50
869;ELDEN RING;as a more casual player who loves adventure games like bioshock and skyrim im afraid this game is too hardcore to enjoy why cant there be a difficulty mode / slider so i can enjoy the world and story not everyone wants an extreme challenge that forces them to get good and for players like me that makes elden ring a regretful purchase;2.4;0.0;2.0;211.0;18 May, 2022;False;335
870;ELDEN RING;if u want to play this on keyboard pc forget it the game controls run poorly and is very frustrating - long lags slow responses making boss fights almost impossible they can be impossible to run away from in time so youre history real shame as the graphics are great should have learnt my lesson from previous soul games but thought in 2022 they would have improved;205.3;0.0;0.0;82.0;18 May, 2022;False;365
871;ELDEN RING;crashes too often usually towards the end of boss fights;149.3;0.0;0.0;142.0;21 May, 2022;False;56
873;ELDEN RING;i will turn this into thumbs up after they introduce normal coop experience;23.5;0.0;0.0;69.0;22 May, 2022;False;75
874;ELDEN RING;product refunded  this game is utter trash and i wont be recommending it to anyone or buying this hunk of garbage with my own moneyi would rather play dark souls one over this crap -_-;1.4;0.0;0.0;33.0;21 May, 2022;False;184
875;ELDEN RING;co-op isnt really co-op;3.4;0.0;0.0;850.0;18 May, 2022;False;23
876;ELDEN RING;i would have paid 10 if i knew what the game was like;22.7;0.0;3.0;22.0;17 May, 2022;False;53
877;ELDEN RING;just for no pc hints in the game the game is great but i play it on pc and posting a review on steam  and there are no pc hints im also a new player in souls games so this makes game for me even harder make right hints for the platform that you releasing it is not that hard so its all about developers attitude;36.3;0.0;0.0;35.0;22 May, 2022;False;311
878;ELDEN RING;fits into the category of best game that cannot be played from save game crashes bye bye 150 hour 1st play through to stuttering on the lowest settings i can choose laptop has rtx 2060 an incredible game that cannot be played properly as some reviewers have already said dont buy on pc buy on consoleand that pains me no end;166.5;0.0;1.0;54.0;22 May, 2022;False;324
879;ELDEN RING;i dont get why this is such a popular game given i havent played the previous installments or put a lot of hours into elden ring it really hasnt been been able to capture me with either story or game play the world and bosses are beautiful yet to me so far feels empty maybe my mind will change if i put more than a 27 hours into playing but at this point i shouldnt feel like its almost a chore to pick up;27.4;0.0;0.0;27.0;21 May, 2022;False;406
881;ELDEN RING;busted worthless buggy game cant believe this garbage is being applauded finish making your game before releasing it;216.9;0.0;0.0;126.0;19 May, 2022;False;116
882;ELDEN RING;its a good game;10.9;0.0;2.0;143.0;20 May, 2022;False;15
883;ELDEN RING;game is a solid 8/10 overall but the port is absolute garbage cant get a consistent 60fps on a newly build pc with a 3080 low settings and the frame drops are literally getting me killed if you are considering buying this game wait about a year to see if they eventually fix the performance its honestly not as groundbreaking as people make it seem anyway you arent missing that much;18.8;0.0;4.0;3883.0;17 May, 2022;False;383
884;ELDEN RING;this game is trash avoid at all costs not fun not even close to fun i played for six hours and this remains to be the only game ive ever requested a refund on trash trash traaaaaash and other curse words that would have gotten censored;16.9;0.0;0.0;76.0;22 May, 2022;False;235
885;ELDEN RING;im only commenting on immediately noticeable technical issues related to the game and not the game play itself  issues  1 60 fps lock on a 2022 pc  - if you have a display that can refresh the screen faster than 60 hz then 60 fps lock is pants on pc because you get screen tearing that you wont get if the game is allowed to push more than 60 fps  2 this game is not optimized for pc all of in-game button popups are for xbox controllers i have to sit there and figure out what the keyboard equivalent to y a b etc are;0.7;0.0;0.0;41.0;21 May, 2022;False;518
887;ELDEN RING;i hate this game;162.4;0.0;0.0;374.0;21 May, 2022;False;16
888;ELDEN RING;this game is just too hard to enjoy it cant recommend it to anyone except souls fans;8.2;0.0;0.0;16.0;19 May, 2022;False;84
890;ELDEN RING;mid game tbh;141.6;0.0;1.0;6.0;18 May, 2022;False;12
891;ELDEN RING;do not buy this the ux is designed for controllers not for keyboard and mouse youll spend an endless amount of time battling the bad pc ux if you already have a game controller then your milaeage may vary but the mouse and keyboard setup is undocumented mystifying and frustrating in the extreme i dont mind if the game is difficult - but the ux should not be a struggle;3.1;0.0;3.0;15.0;19 May, 2022;False;370
893;ELDEN RING;the biggest problem with this game is it is a console port i cant get a controller to work with the game on the pc and this game is made for a controller;1.3;0.0;0.0;342.0;17 May, 2022;False;153
894;ELDEN RING;messages i keep reading from online players in the overworld that i can sympathize with why is it always dog why is it always crab why is it always cliff why is it always dead end  pros the combat is great and so are the larger dungeons  cons same copy paste catacombs enemies ruins and caves it wouldve taken a massive effort and budget for fromsoftware to make unique elements in every region so they settled for repetition i wouldve preferred a smaller map and less repetition good luck with that ng+ run;99.4;0.0;4.0;307.0;21 May, 2022;False;507
896;ELDEN RING;3 months happened by and no ultrawide options to this date its plane obvious that they dont care and wont implement it anytime soon  what a shame that in 2022 i cant enjoy the best souls without two fricking black bars on the sides of my monitor;16.1;0.0;0.0;316.0;19 May, 2022;False;245
897;ELDEN RING;i wish i could help friends out with advancing the game i cant though bc we get invaded and are forced into a pvp world when the both of us are pve whatever;155.3;0.0;1.0;38.0;17 May, 2022;False;156
898;ELDEN RING;way too stretched out with generic ubisoft mechanics;99.3;0.0;1.0;86.0;19 May, 2022;False;52
899;ELDEN RING;this game sucks id much rather be playing super contra right now;216.0;0.0;2.0;104.0;19 May, 2022;False;64
901;ELDEN RING;not a very good game lots of bs mechanics that are just left in because its supposed to be a difficult game feels like they put more effort into the trash mobs than into the bosses they recycled the same boss like 4 times and the others are so samey movement is super clunky and many of the weapons are boring however maps are sick and i respect the time and effort they put in im sure others enjoyed it more than me;118.4;0.0;5.0;63.0;16 May, 2022;False;416
902;ELDEN RING;dont buy it;27.7;0.0;1.0;53.0;21 May, 2022;False;11
903;ELDEN RING;not worth the money playing this game on pc is pointless the game was made for console if you dont have a controller you will not know what is going on there is nothing that tells you where to go or what to do you have to go look up youtube videos just to figure out how to get out of the starting area for me the game is pointless and not worth the money you will spend more time on youtube trying to figure out how to do anything than playing the actual game if you are on keyboard good luck;7.6;0.0;1.0;46.0;16 May, 2022;False;493
904;ELDEN RING;the game is great too bad i cant play it anymore since the latest update;88.1;0.0;2.0;325.0;19 May, 2022;False;72
905;ELDEN RING;keeps crashing after every death and stutters like hell;9.3;0.0;2.0;28.0;20 May, 2022;False;55
907;ELDEN RING;get dark souls 3 it has much better boss and enemy design much more gratifying of a game;49.2;0.0;3.0;74.0;19 May, 2022;False;88
908;ELDEN RING;the voice actors are british;90.3;0.0;2.0;13.0;18 May, 2022;False;28
909;ELDEN RING;yeah gonna go against the grain i dont like it the skil floor is too high and it doesnt check off any boxes that make games fun for me i can see why people like it but i just dont have the bs tolerance reflexes and wits left in me to be able to play this at any decent level  in short - get if you have the reflexes of a 25 year old and wits of a experienced gamer but i dont feel like this elevates the souls experience to the level that it belongs in the mainstream;52.4;0.0;1.0;648.0;16 May, 2022;False;467
910;ELDEN RING;optimization for pc is bad;8.3;0.0;2.0;90.0;16 May, 2022;False;26
914;ELDEN RING;rehashed uninspired garbage eat up consumers;290.0;0.0;4.0;175.0;21 May, 2022;False;44
916;ELDEN RING;screw invasions i love ds and co but im just here for the co-op god forbid we have an option;30.3;0.0;0.0;510.0;19 May, 2022;False;92
917;ELDEN RING;co-op experience is horrible;1.6;0.0;1.0;972.0;16 May, 2022;False;28
918;ELDEN RING;this is the most difficult game i have ever played too hard for beginners;2.1;0.0;1.0;3.0;23 May, 2022;False;73
920;ELDEN RING;they try to be different by not giving you a simple quest log so if you forget what ur quest is game over;13.1;0.0;1.0;17.0;17 May, 2022;False;105
922;ELDEN RING;product received for free  about as fun as kissing noah which is honestly pretty fun;61.4;0.0;0.0;30.0;19 May, 2022;False;84
923;ELDEN RING;elden ring  only thing i saw was undeveloped unfinished program  not worth to have over 35 dollar price;1.7;0.0;0.0;141.0;16 May, 2022;False;103
924;ELDEN RING;thought i installed wedding ring marrige date but the only thing i married was a half bilnd lady who talks about the wedding untruthfull and i was lied too;32.5;0.0;0.0;88.0;23 May, 2022;False;156
925;ELDEN RING;cool game but with terrible connection errors and no developer support to fix it;185.7;0.0;1.0;378.0;22 May, 2022;False;80
926;ELDEN RING;having enjoyed a single player experience the multiplayer is awful and for this price unacceptable summons signs from my friends do not appear in my world even though we have set up passwords and followed all protocol therefore countless hours have been wasted specially on weekends trying to have a co-op gaming experience if co-op or pvp is your thing this game sucks at it;115.2;0.0;1.0;88.0;17 May, 2022;False;375
927;ELDEN RING;been out for 3 months and i still have to change the game files to be able to even play it white screen + crash bug still unfixed;51.3;0.0;2.0;62.0;16 May, 2022;False;129
928;ELDEN RING;this is arguably the 4th best soulsborne game then bosses go from laughably easy boring and cheap dont make this your first fromsoftware game the open word is fine but nothing special the quest happen and are mainly unrewarding the story is a fever dream of fantasy tropes its better than breath of the wild but that is a low bar play this if you want to feel board or frustrated then relief much like the people who live in this world there is no joy only death;74.8;0.0;0.0;122.0;19 May, 2022;False;462
930;ELDEN RING;would have been my one of the best games ever made if not for the terrible camera and target locking on larger enemies totally ruins the fun of fighting anything larger than a human really im sure tarantino got his kick out of target locking on feet tho;190.1;0.0;1.0;131.0;17 May, 2022;False;253
931;ELDEN RING;good game but they need to fix their pc ports stuttering fps losses freezes disconnects;1.6;0.0;0.0;391.0;22 May, 2022;False;87
932;ELDEN RING;your game is bad just bring back ds3 servers thanks;145.1;0.0;2.0;125.0;18 May, 2022;False;51
935;ELDEN RING;still no word on the dark souls servers months later;2.9;0.0;0.0;367.0;16 May, 2022;False;52
936;ELDEN RING;didnt find any enjoyment or satisfaction in pve did find some enjoyment out of pvp pvp is the worst its ever been imo  also the input buffering in this game is horrible;121.7;0.0;0.0;99.0;16 May, 2022;False;168
937;ELDEN RING;the game just needs a 10k pcin my country currency to play the game  its ridiculous how a game so good ca be so poorly made to the point of unplayable unless u have some streamer setup really dissapointed with fromsoftware;5.4;0.0;2.0;302.0;23 May, 2022;False;222
940;ELDEN RING;i cant have segs with the dragons i want them dragussy;142.1;0.0;0.0;23.0;20 May, 2022;False;54
941;ELDEN RING;un-f*cking playable on pc should have known better than to waste 60 dollars on this lousy console port running a 2080 ti overclocked same results on normal clock speed nonstop stuttering and sound glitches an amd ryzen threadripper at 36 ghz this game even causes my spotify to glitch while the game is running it works fine in the game menus but once i enter game it begins stuttering and nothing i can do will fix it you shouldnt have to jump through hoops to get a 60 dollar game working out the gate  0/10 wait for a super steep sale or buy it on console;11.7;0.0;5.0;193.0;21 May, 2022;False;558
942;ELDEN RING;so after playing this game twice with a cracked version i decided to buy it so i could experience multiplayer what a big ffin mistake was that  the more i started playing this game serious the more it became clear that these developers have no ffin clue what the f theyre doing  the game is just copy/pasted code from their previous games held together by ductape  so many problems become clear when you start to look closer to the game and its code this game is not worth its full price;131.1;0.0;3.0;311.0;17 May, 2022;False;487
943;ELDEN RING;takes my soul every night i come home from work i just wanna have fun but i cant with this never ending cluster fu## of anxiety looming around every corner;105.4;0.0;1.0;67.0;17 May, 2022;False;155
945;ELDEN RING;pc optimization is terrible love the game but i would suggest getting it on a console unless you have a very nice pc;6.7;0.0;0.0;4.0;22 May, 2022;False;116
949;ELDEN RING;the dumbest game iv ever played if you compare this to elder scrolls your an idiot seriously i want my money back;0.8;0.0;0.0;55.0;22 May, 2022;False;113
950;ELDEN RING;ok so the hardest game ever first off second i bought this thinking its a mmorpg and its not it is a solo game with pvp and co op pvp which is not what i wanted at all i guess the fighting is cool and all but with there being no difficulty i cant enjoy it at all definitly getting my money back on this waste of time if you let us play the campaign together coop i might download it again;115.3;0.0;0.0;11.0;19 May, 2022;False;388
951;ELDEN RING;this game makes me miserable;95.5;0.0;1.0;51.0;22 May, 2022;False;28
953;ELDEN RING;not worth the money;14.5;0.0;0.0;163.0;18 May, 2022;False;19
955;ELDEN RING;unironically one of the worst games i have ever played;82.0;0.0;2.0;372.0;22 May, 2022;False;54
956;ELDEN RING;boring lol;2.8;0.0;0.0;45.0;16 May, 2022;False;10
957;ELDEN RING;elden ring needs sex i am a 11 year old boy that often fantasises about sex i want sex and am a virgin elden ring sex could help me have real sex please fromsoftware give me sex i am very lonely please fromsoftware what must i do to see melina have her round cheeks clapped by the tarnished;14.7;0.0;4.0;101.0;21 May, 2022;False;290
958;ELDEN RING;difficulty makes it too frustrating will move on;11.6;0.0;1.0;20.0;22 May, 2022;False;48
960;ELDEN RING;game is easier to break than it is to git good at i havent seen a 0 damage run at all yet;192.1;0.0;1.0;11.0;19 May, 2022;False;89
961;ELDEN RING;elitist neckbeard garbo game;33.0;0.0;2.0;25.0;20 May, 2022;False;28
962;ELDEN RING;the control on mouse and keyboard is really bad;0.6;0.0;2.0;159.0;21 May, 2022;False;47
963;ELDEN RING;it crash sometimes;9.5;0.0;3.0;1.0;18 May, 2022;False;18
964;ELDEN RING;i would explain why i dont like this game but fanboys will just say git gud to ignore any problems that may exist within the game  l-den ring;50.9;0.0;4.0;87.0;19 May, 2022;False;141
965;ELDEN RING;this game keeps crashing on me sometimes after 2 minutes of play until it gets fixed i would not recommend this game;13.4;0.0;0.0;78.0;19 May, 2022;False;116
967;ELDEN RING;stutter ring;13.5;0.0;0.0;87.0;17 May, 2022;False;12
969;ELDEN RING;90% filler 10% game;34.9;0.0;2.0;163.0;21 May, 2022;False;19
974;ELDEN RING;its gonna take a lot to take me away from you theres nothing that a hundred stutters or more could ever do i lost some frames up in liurnia gonna take some time to fight the bosses i never have ooh ooh;49.8;0.0;2.0;224.0;21 May, 2022;False;201
975;ELDEN RING;the fps on pc is noticeable got a refund;1.3;0.0;0.0;25.0;18 May, 2022;False;40
976;ELDEN RING;it is a mixture of ideas already seen along with new proposals but that are executed in the most mediocre way possible managing to be a decent experience in the best of cases the game manages to solve problems already seen in dark souls 3 but it also carries errors that it introduced;139.2;0.0;4.0;85.0;20 May, 2022;False;284
977;ELDEN RING;this game is a con job - the reviews have to be botted or something  this game is a slap in the face to pay $60 for i cant believe how low quality the gameplay and graphics were i played for a grand total of 45 minutes and uninstalled asking for a refund;0.8;0.0;1.0;42.0;18 May, 2022;False;254
979;ELDEN RING;this game is good but they did not have pc in mind when they made this it ether crashes mid boss fight or just shuts down your pc 5/10 would be a 9/10 but the constant crashes and it shutting off my pc try it and if you dont have any problems then have fun but until they optimize it for pc i dont recommend;62.6;0.0;0.0;51.0;16 May, 2022;False;307
981;ELDEN RING;had high hopes based on reviews bought it played for an hour requested a refund  the inability to change areas when playing coop and the inability to avoid invasion by end-game players who have been playing for months when youre a newbie still learning ruin it  its also the main reason my husband and i dont care for red dead online;1.0;0.0;2.0;9.0;18 May, 2022;False;333
982;ELDEN RING;just enjoying the game this is my first time playing a souls game 60 hrs of playtime and after the last update game crashes all the f***ing time after resuming my last save even after i re-downloaded the game it still crashes every time i teleport;67.3;0.0;0.0;33.0;16 May, 2022;False;247
983;ELDEN RING;if you want to play with your buddies random players will invade your game and kill you nonstop pretty much ruins multiplayer;8.0;0.0;2.0;13.0;22 May, 2022;False;125
984;ELDEN RING;elden beast is the worst designed boss in the entirety of the souls series;92.1;0.0;3.0;11.0;19 May, 2022;False;74
985;ELDEN RING;the game is like nothing what the box says overpriced dlc;46.7;0.0;0.0;288.0;18 May, 2022;False;57
986;ELDEN RING;no thanks;31.6;0.0;0.0;29.0;23 May, 2022;False;9
988;Titanfall® 2;such a fun game;2.2;1.0;0.0;235.0;18 May, 2022;False;15
989;Titanfall® 2;i simply dont understand why ea dont give a f**k about this game its deserves way more than it gets;12.3;1.0;0.0;173.0;22 May, 2022;False;99
990;Titanfall® 2;randomly decided to play this and ended up beating it in one sitting i was totally in love the whole way through and it never reached a low point for me easily one of my favorite fps campaigns ever now;4.2;1.0;0.0;130.0;16 May, 2022;False;201
991;Titanfall® 2;fantastic campaign though it is quite short if youre looking for a campaign worth playing i highly recommend titanfall 2 havent played multiplayer but the campaign alone is worth it just dont buy full price oh and also f*** ea;18.4;1.0;3.0;486.0;16 May, 2022;False;226
992;Titanfall® 2;best fps;7.9;1.0;0.0;14.0;18 May, 2022;False;8
993;Titanfall® 2;only played the campaign and like 3 online matches great game hopefully the release titan fall 3 soon;6.0;1.0;0.0;29.0;23 May, 2022;False;101
994;Titanfall® 2;this game is absolutly amazing;7.2;1.0;1.0;5.0;23 May, 2022;False;30
995;Titanfall® 2;i am the type of person who does not really play single player games but damn this game try it you wont regret it;3.0;1.0;1.0;18.0;18 May, 2022;False;113
996;Titanfall® 2;mmm beeg robot go stomp stomp;14.7;1.0;0.0;5.0;21 May, 2022;False;29
997;Titanfall® 2;i can confirm that the singleplayer campaign is truly great the story is bit cheesy at times but thats what you expect from a mainstream game that could be a hollywood action blockbuster movie apart from that it is truly fun and original and there is not a single bit of filler content i would even say its the best 1st person shooter singleplayer campaign ive played in my life the game also runs and looks great on max settings @1080p on my rx570  cant say anything about the multiplayer as im not that interested in it but if you like 1st person shooters its a must play for the campaign alone;5.4;1.0;0.0;1113.0;22 May, 2022;False;596
998;Titanfall® 2;grabbed a copy on sale played the campaign took 7 hours had fun playing it worth the sale price not worth more;7.7;1.0;0.0;56.0;22 May, 2022;False;110
999;Titanfall® 2;very cool gaem;6.5;1.0;0.0;10.0;21 May, 2022;False;14
1003;Titanfall® 2;when is works its the greatest shooter you will ever play;102.8;1.0;1.0;18.0;20 May, 2022;False;57
1004;Titanfall® 2;product received for free  dont worry bt im not going anywhere;6.6;1.0;0.0;34.0;22 May, 2022;False;62
1005;Titanfall® 2;very good movementgood campgain but mutiplayer needs to be fixed;32.8;1.0;0.0;3.0;22 May, 2022;False;64
1006;Titanfall® 2;very good epic game = good;11.7;1.0;0.0;5.0;23 May, 2022;False;26
1007;Titanfall® 2;multiplayer is doing ok still abit laggy sometimes but its better northstar client is also there for custom multiplayer matches like infection and dedicated servers which are more stable;5.0;1.0;0.0;749.0;22 May, 2022;False;186
1008;Titanfall® 2;im going to write a long essay on how the game is vedy good here i go   gog;5.7;1.0;0.0;47.0;23 May, 2022;False;75
1009;Titanfall® 2;been playing since 2014 with titanfall on the xbox 360 not only is this 1000x better but actually has a story and smart pistol isnt an actual gun you can equip and use all the time  servers are ass tho so theres that;17.8;1.0;0.0;254.0;20 May, 2022;False;216
1010;Titanfall® 2;epic game big robot mech dude cool;4.7;1.0;1.0;21.0;17 May, 2022;False;34
1011;Titanfall® 2;attakc titan referenesce;20.5;1.0;0.0;43.0;21 May, 2022;False;24
1012;Titanfall® 2;i love you titanfall 2 best fps shooter in the market;6.5;1.0;0.0;63.0;20 May, 2022;False;53
1013;Titanfall® 2;best game in the world cannot beleive i never found ab this a while ago love you;5.7;1.0;0.0;35.0;18 May, 2022;False;80
1014;Titanfall® 2;of course yes this game is wonderful in every way possible its combat is refreshing and unique its movement mechanics are beyond cathartic and complex i can safely say this game is one of the greats too bad respawn has completely ignored it;52.0;1.0;0.0;58.0;21 May, 2022;False;240
1016;Titanfall® 2;porcelain reverb - the distinct echoe created from a toilets ceramic chamber;4.6;1.0;0.0;150.0;17 May, 2022;False;76
1017;Titanfall® 2;sadaqd;16.1;1.0;0.0;33.0;22 May, 2022;False;6
1018;Titanfall® 2;what a great story i bought it solo for story on discount;5.0;1.0;0.0;188.0;22 May, 2022;False;57
1020;Titanfall® 2;one of my favorite fps games of all time i played the entire campaign in one sitting on hard and was extremely impressed probably the best campaign i have ever played especially the time travel level 10/10 and 100% would recommend;4.8;1.0;0.0;36.0;23 May, 2022;False;230
1021;Titanfall® 2;good game when i can actually get into the mp without disconnecting;39.4;1.0;0.0;96.0;22 May, 2022;False;67
1023;Titanfall® 2;game is fun and nostalgic;19.3;1.0;0.0;17.0;21 May, 2022;False;25
1024;Titanfall® 2;its very good for people with not many first-person-shooter games and also the game has multiplayer 5v5 so even if youve finished campaign it wont just sit there at the back of your game library;9.9;1.0;0.0;6.0;17 May, 2022;False;194
1025;Titanfall® 2;seeing the effort they put into character designs and art assets in this game is absolutely outstanding;4.5;1.0;0.0;76.0;21 May, 2022;False;103
1026;Titanfall® 2;its been out for a long time but is still a blast to come back to time and time again;6.0;1.0;0.0;38.0;19 May, 2022;False;85
1027;Titanfall® 2;this game will never die;6.0;1.0;1.0;13.0;22 May, 2022;False;24
1028;Titanfall® 2;one of best multiplayer experiences ever with a refreshing campaign;11.8;1.0;0.0;116.0;18 May, 2022;False;67
1030;Titanfall® 2;a fun single-player campaign definitely recommended;5.8;1.0;0.0;873.0;21 May, 2022;False;51
1031;Titanfall® 2;perfection;23.6;1.0;0.0;10.0;18 May, 2022;False;10
1032;Titanfall® 2;sick game;26.7;1.0;0.0;87.0;16 May, 2022;False;9
1033;Titanfall® 2;product received for free  finished the game while it was free in a weekend xd;4.3;1.0;0.0;62.0;22 May, 2022;False;78
1035;Titanfall® 2;way more hours on ps4 played campaign at least 6-7 times and put hundreds of hours into mp very good game buy;18.7;1.0;0.0;205.0;20 May, 2022;False;109
1036;Titanfall® 2;perfect first person shooter 100 fps in gtx 1080 max settings give titanfall 3;3.8;1.0;1.0;303.0;19 May, 2022;False;78
1040;Titanfall® 2;i got it on sale for like $479 and got 48 hours of playtime out of the campaign that literally hits my minimum threshold of one hour of gamelpay should cost me $1 or less exactly and i had a blast the whole time too  so if you see it on sale for $5 pick it up its a fun way to waste an afternoon even if its nothing much to write home about wish they didnt tease us with viper though i want a japanese flying mech too  definitely not worth $30 though wait for a sale for sure;4.9;1.0;0.0;142.0;21 May, 2022;False;475
1041;Titanfall® 2;just play it;8.8;1.0;1.0;13.0;19 May, 2022;False;12
