game_name;review_text;hours_played;rating;found_helpful;product_count;review_date
Titanfall® 2;"Posted: May 14
If anyone was interested in purchasing this product, I have one piece of advice, keep the following number near your computer: 800-273-8255. That's the number for the suicide hotline, which you will be FREQUENTLY calling during your playing experiences. I cannot stress how inconceivably awful this game is. I should have known just by seeing EA plastered across the front of this trash. You will scream, probably go to the hospital for a fractured hand after you destroy your setup, and once you arrive back home, you'll just want to hang yourself from your ceiling fan... It's SO bad, that at one point, the game overtook my PC and destroyed my Discord in an attempt to not let anyone else know about the utter garbage I was dealing with. The funniest part is, 85% of the time, you just disconnect, which on ANY other game would be a bad thing, but I'm glad that I get a release from the demons that infect my thoughts for a brief moment while I contemplate the meaning of my sad, lonely existence. DO NOT BUY. PLEASE. DON'T. F*CKING. BUY. THE. GAME.";1.4;1.0;1.0;158.0;Posted: May 14
Titanfall® 2;"Posted: May 9
i played this a bit it kinda copyed apex";0.6;0.0;1.0;3.0;Posted: May 9
Titanfall® 2;"Posted: May 13
I thought I was supposed to be playing titanfall not cod";1.1;0.0;1.0;401.0;Posted: May 13
Titanfall® 2;"Posted: May 14
Big robots go boom boom. What else do you need?";0.2;1.0;0.0;585.0;Posted: May 14
Titanfall® 2;"Posted: May 14
Online is weird but the campaign is insane";5.6;1.0;0.0;2.0;Posted: May 14
Titanfall® 2;"Posted: May 14
game good, would reccomend";23.2;1.0;0.0;44.0;Posted: May 14
Titanfall® 2;"Posted: May 14
Product received for free

Best single player shooter I've played. BT best Titan <3";7.3;1.0;0.0;45.0;Posted: May 14
Titanfall® 2;"Posted: May 14
I love this game a lot, just needs server fixes";103.7;1.0;0.0;10.0;Posted: May 14
Titanfall® 2;"Posted: May 14
2022 - Game still active and fun as hell.

Had it back inte the day on my EA-pass whatever it was called but not decided to buy it here on Steam now to play it again.

Great fun! Super fast and responsive gameplay!";4.3;1.0;0.0;219.0;Posted: May 14
Titanfall® 2;"Posted: May 14
Amazing game for story mode but can not be able to play multiplayer it will always disconnect for some reason.";4.5;1.0;0.0;20.0;Posted: May 14
Titanfall® 2;"Posted: May 14
Big robot go BRRrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrtrrrrrrrrrrrrrrrrrrr";24.5;1.0;0.0;34.0;Posted: May 14
Titanfall® 2;"Posted: May 14
Great game for those who like FPS and Mechs, perfect bland of MEchs battle and FPS";14.6;1.0;0.0;20.0;Posted: May 14
Titanfall® 2;"Posted: May 14
robet.";11.9;1.0;1.0;27.0;Posted: May 14
Titanfall® 2;"Posted: May 14
gg";7.8;1.0;0.0;34.0;Posted: May 14
Titanfall® 2;"Posted: May 14
totally recommend, it's the best movement shooter I've ever played. Like for real. It's close tie with Dishonored tho, but Dishonored isn't movement-oriented, so..";64.0;1.0;0.0;18.0;Posted: May 14
Titanfall® 2;"Posted: May 14
𓀐";5.4;1.0;0.0;54.0;Posted: May 14
Titanfall® 2;"Posted: May 14
amazing game, definitely recommended for those that want to play a good campaign (the multiplayer is an option as well)

manly tears have been shed at the end of the campaign.";6.2;1.0;0.0;89.0;Posted: May 14
Titanfall® 2;"Posted: May 14
tf2";11.0;1.0;0.0;43.0;Posted: May 14
Titanfall® 2;"Posted: May 14
very good game";4.8;1.0;0.0;2.0;Posted: May 14
Titanfall® 2;"Posted: May 14
fun fun";4.5;1.0;0.0;28.0;Posted: May 14
Titanfall® 2;"Posted: May 14
Definitely";7.2;1.0;0.0;10.0;Posted: May 14
Titanfall® 2;"Posted: May 14
cool";7.8;1.0;0.0;70.0;Posted: May 14
Titanfall® 2;"Posted: May 14
yeah";20.7;1.0;0.0;92.0;Posted: May 14
Titanfall® 2;"Posted: May 14
O H MY GOD!";4.6;1.0;0.0;129.0;Posted: May 14
Titanfall® 2;"Posted: May 14
If you do not like this game we have personal beef.";85.0;1.0;0.0;41.0;Posted: May 14
Titanfall® 2;"Posted: May 14
good";9.3;1.0;0.0;4.0;Posted: May 14
Titanfall® 2;"Posted: May 14
Fun";3.8;1.0;0.0;11.0;Posted: May 14
Titanfall® 2;"Posted: May 14
Product received for free

BT is the only thing that made me smile, I have no life left. (Also Tf3 will come, stay strong pilots) (Also I spent alot more time on xbox but I game back to cry again about my beloved BT)";11.9;1.0;1.0;46.0;Posted: May 14
Titanfall® 2;"Posted: May 14
This game is awesome. All I have to say is that BT is a gift to this world. To find out what I'm talking about, play the game. It's worth it.";3.9;1.0;0.0;47.0;Posted: May 14
Titanfall® 2;"Posted: May 14
really good game like S tier, but it wont launch half the ♥♥♥♥♥♥♥ time lmfao";9.7;1.0;0.0;328.0;Posted: May 14
Titanfall® 2;"Posted: May 14
BT my beloved";7.7;1.0;0.0;11.0;Posted: May 14
Titanfall® 2;"Posted: May 14
One of my favoirte campaing shooter games you should buy (this is my first tf game)";12.0;1.0;0.0;12.0;Posted: May 14
Titanfall® 2;"Posted: May 14
nekopara catboy paradise/certified lover boy
(good)";8.9;1.0;0.0;12.0;Posted: May 14
Titanfall® 2;"Posted: May 14
Protocol 3";9.3;1.0;0.0;8.0;Posted: May 14
Titanfall® 2;"Posted: May 14
GREAT GAME";10.2;1.0;1.0;5.0;Posted: May 14
Titanfall® 2;"Posted: May 14
this game makes me so sad. Its way too good to be in the state it's in right now, either way its worth getting for the campaign alone.";76.6;1.0;0.0;114.0;Posted: May 14
Titanfall® 2;"Posted: May 13
Best Game";6.0;1.0;0.0;14.0;Posted: May 13
Titanfall® 2;"Posted: May 14
One of the EA games that are actually good. graphics are amazing, movement is smooth, and the story is pretty cool as well. I've played Apex Legends and although that is a great game, I think Titanfall 2 is a lot better (worth the price). I got this on sale for 31.84HKD but I would definitely still buy it at full price (199HKD). If only EA put as much resources and work as this game into Madden NFL 22...";5.4;1.0;0.0;23.0;Posted: May 14
Titanfall® 2;"Posted: May 13
GOOD GAME. make it longer but good game";7.1;1.0;0.0;16.0;Posted: May 13
Titanfall® 2;"Posted: May 13
Yes";7.2;1.0;0.0;41.0;Posted: May 13
Titanfall® 2;"Posted: May 13
get northstar client and then enjoy";30.5;1.0;0.0;14.0;Posted: May 13
Titanfall® 2;"Posted: May 13
GOOOOOOOOOOOOOOOOOOOOOOOOOOOOD ♥♥♥♥";67.9;1.0;0.0;17.0;Posted: May 13
Titanfall® 2;"Posted: May 13
Nice Game";2.4;1.0;0.0;5.0;Posted: May 13
Titanfall® 2;"Posted: May 13
Sehr gut";20.3;1.0;0.0;72.0;Posted: May 13
Titanfall® 2;"Posted: May 13
Yes, get titanfall 2 northstar client";6.8;1.0;0.0;155.0;Posted: May 13
Titanfall® 2;"Posted: May 13
yes";5.0;1.0;0.0;74.0;Posted: May 13
Titanfall® 2;"Posted: May 13
Used to play this almost everyday back on PS4, now that I got it on PC i'm a bit disappointed. The Campaign somehow feels shorter than I remember (Maybe because I used to suck at the campaign, I breezed through the game on hard mode) and the multiplayer is quite literally unplayable, I used to just play Frontier Defense all the time on my PS4, but it seems that I cannot do the same on my PC, the Frontier Defense has terrible cue times, even worse than League of Legends on mobile! It's still a fun game but I wouldn't recommend buying it full price, do what I did and wait for a sale and buy it when the sale drops.";5.7;1.0;0.0;31.0;Posted: May 13
Titanfall® 2;"Posted: May 13
W campaign, still good ever since it was first released. Multiplayer is amazing. although u might have some problems using multiplayer at first, u can always just search up some easy fixes to use this feature. 10/10 game, play it when u can";23.5;1.0;0.0;7.0;Posted: May 13
Titanfall® 2;"Posted: May 13
titanfall 2 is a great game but their multiplayer server are geting dox a lot, that is bad, rn am useing notherstar to play multiplayer. there story is really good i recommend playing it.";11.6;1.0;0.0;60.0;Posted: May 13
Titanfall® 2;"Posted: May 13
Even when the hack occured campain remains one of my favourite ones in any game i have ever played.";4.7;1.0;0.0;10.0;Posted: May 13
Titanfall® 2;"Posted: May 13
good game";7.1;1.0;0.0;13.0;Posted: May 13
Titanfall® 2;"Posted: May 13
amazing.";5.8;1.0;0.0;4.0;Posted: May 13
Titanfall® 2;"Posted: May 12
I suck at this game";12.2;1.0;0.0;175.0;Posted: May 12
Titanfall® 2;"Posted: May 12
Very good";41.1;1.0;0.0;151.0;Posted: May 12
Titanfall® 2;"Posted: May 12
Like a superhero and their alter ego, Origin and EA cannot be open at the same time.";32.8;1.0;0.0;130.0;Posted: May 12
Titanfall® 2;"Posted: May 12
good";3.7;1.0;0.0;98.0;Posted: May 12
Titanfall® 2;"Posted: May 12
this game goes bob mode ong";14.4;1.0;0.0;37.0;Posted: May 12
Titanfall® 2;"Posted: May 12
This game is the absolute best fast paced action shooter that you've always wanted. Move over Call of Duty and Battlefield, this is by far a better game. Like being able to operate heavy vehicles like in Battlefield? Well just wait till you suit up in a Titan. Love the intense action of Call of Duty? The mobility and gunplay of Titanfall has it beat. The movement system in Titanfall 2 is, and I'm not exaggerating here, the absolute best in any game, ever. I would say that Warframe is a close second. The single player is amazing as well! There is a part of the game (trying not to spoil much here...) where you gain a mechanic similar to Portal that is so so so so far ahead of it's time.

It's a shame that it doesn't have the support that it should from the parent company, but with the Northstar client you will be able to enjoy endless hours of gameplay.

Highly Highly recommend!";186.5;1.0;0.0;58.0;Posted: May 12
Titanfall® 2;"Posted: May 11
God tier";78.4;1.0;0.0;51.0;Posted: May 11
Titanfall® 2;"Posted: May 11
cool";20.1;1.0;0.0;2.0;Posted: May 11
Titanfall® 2;"Posted: May 11
One of the best shooters I've ever played. Recommend for fans of futuristic sci-fi flavored shooters. Pretty innovative stuff in the time-switching level and the mech combat is icing on the cake.";10.3;1.0;0.0;67.0;Posted: May 11
Titanfall® 2;"Posted: May 11
Gamee FPS NIce GOODD";16.6;1.0;0.0;7.0;Posted: May 11
Titanfall® 2;"Posted: May 11
Enjoyed the singleplayer, haven't played multiplayer yet. 8/10 would bang";3.1;1.0;0.0;13.0;Posted: May 11
Titanfall® 2;"Posted: May 11
Still the best. Server issues still come up every now and again, but when they do Northstar works as an alternative.";16.9;1.0;0.0;212.0;Posted: May 11
Titanfall® 2;"Posted: May 10
pretty fun story mode";6.9;1.0;0.0;24.0;Posted: May 10
Titanfall® 2;"Posted: May 10
fast paced. best fps ever. the mechanics are just too good";10.4;1.0;0.0;22.0;Posted: May 10
Titanfall® 2;"Posted: May 11
i had this game on console for YEARS and loved it. i got it on PC recently and i still have as much fun. the servers are ♥♥♥♥♥♥♥ because of the DDOS attacks and EA not doing anything about them so i have to play with all of the sweats on the Northstar client but still. cool game :)";12.4;1.0;0.0;10.0;Posted: May 11
Titanfall® 2;"Posted: May 10
Its Pretty good just. Watch out for the ''Error Connection timed out thing'' it gets very annoying and the devs aint working on that problem. so that is why some people love it and some people hate it and some people want to play TF3 because they are hoping the error thing would be fixed in TF3 but....TF3 won't be coming out because... They just stopped working on TF3 and focused on Apex legends";25.8;1.0;0.0;11.0;Posted: May 10
Titanfall® 2;"Posted: May 10
titans fall";37.0;1.0;0.0;10.0;Posted: May 10
Titanfall® 2;"Posted: May 10
I love BT so much";5.6;1.0;0.0;112.0;Posted: May 10
Titanfall® 2;"Posted: May 10
Trust me, pilot";8.5;1.0;0.0;27.0;Posted: May 10
Titanfall® 2;"Posted: May 10
dang";17.8;1.0;0.0;28.0;Posted: May 10
Titanfall® 2;"Posted: May 10
best game ever litteraly no joke";55.5;1.0;0.0;5.0;Posted: May 10
Titanfall® 2;"Posted: May 9
great game, spectacular.";10.7;1.0;0.0;22.0;Posted: May 9
Titanfall® 2;"Posted: May 9
This is worth the time";52.0;1.0;0.0;71.0;Posted: May 9
Titanfall® 2;"Posted: May 9
this game made me use hold crouch";25.3;1.0;0.0;157.0;Posted: May 9
Titanfall® 2;"Posted: May 9
Peak video game";13.3;1.0;0.0;25.0;Posted: May 9
Titanfall® 2;"Posted: May 9
フロンティアディフェンスというモウドが楽しいです。
マルチプレイヤーで、プレイをおすとモウドせんたくをできます。
どういうことが楽しいかというと、ハーベスターというものを、4人で敵から守ることです敵にハーベスターを壊されると負けです
でも壊されず敵を全員倒すと勝ちですあとフェズが終わるとハーベスターの近くに黄色物体があるのでそこからアイテムをかえます、かうにわお金がいるんですけどお金は、敵にダメ―ジを当てたり敵を倒すとお金をゲットできます。";90.7;1.0;0.0;10.0;Posted: May 9
Titanfall® 2;"Posted: May 9
it is good game";35.4;1.0;0.0;9.0;Posted: May 9
Titanfall® 2;"Posted: May 9
A new way to play First person shooters with a kickass story. oh did i mention one of the only games where you can pilot a giant robot.";28.4;1.0;0.0;80.0;Posted: May 9
Titanfall® 2;"Posted: May 9
Made me fall in love and broke my heart in a span of 4 hours. 10/10 would pay for another 4 hour heartbreak.";19.0;1.0;0.0;75.0;Posted: May 9
Titanfall® 2;"Posted: May 9
GRAHHH I LOVE TITANFALL GRAHHHHHHH";29.7;1.0;0.0;23.0;Posted: May 9
Titanfall® 2;"Posted: May 8
Product received for free

pp";48.6;1.0;0.0;8.0;Posted: May 8
Titanfall® 2;"Posted: May 8
Honestly a great game, probably the best or one of the best games i have played.";98.9;1.0;0.0;48.0;Posted: May 8
Titanfall® 2;"Posted: May 8
Good game, awesome.";61.4;1.0;0.0;41.0;Posted: May 8
Titanfall® 2;"Posted: May 8
Amazing game! I wish there was another one";4.5;1.0;0.0;14.0;Posted: May 8
Titanfall® 2;"Posted: May 9
This game was a breath of fresh air for me. A somewhat modern game that is honestly an easy 10/10 for me which is so so so rare. I enjoyed every second of the campaign, literally. It was so well done. The multiplayer is decent and gives more longevity but I HIGHLY recommended this game for the campaign. You will feel so connected to your pilot and it really just is amazing. I haven't come across ANY glitches while going for 100% in the game and just. Wow. Good job Respawn team. I can't wait for Titanfall 3.";17.4;1.0;0.0;220.0;Posted: May 9
Titanfall® 2;"Posted: May 9
I heard people saying this game was good, so when it went on sale for like $3 I picked up and just played the campaign.
The campaign isn't long (about 6 hours) but it's really well made. Unlike the average FPS, this game has parkour mechanics and you get to pilot the robot named BT. The parkour sections are really fluid and well made, I had a lot of fun with them.
One part I really like is that while the tutorial teaches you how to play, it also tests your skill level, and then it recommended that I play on hard difficulty. If you know how to play an FPS game, hard is a good difficulty for you.
The story is a lot more interesting than I thought for such a short game. The 2 main characters, Cooper and BT, have entertaining dialogue with each other and it keeps the game fun. Even though he's a robot, BT feels like a real unique character, not just the boring robot stereotype.
If you see the game is on sale for $5 or less, it's worth it just to experience the campaign.
Score: 6/7";6.5;1.0;0.0;22.0;Posted: May 9
Titanfall® 2;"Posted: May 8
hell yes";32.4;1.0;0.0;14.0;Posted: May 8
Titanfall® 2;"Posted: May 8
Buy now.";3.8;1.0;0.0;52.0;Posted: May 8
Titanfall® 2;"Posted: May 8
HMMMM THING GO BOOM";14.7;1.0;0.0;3.0;Posted: May 8
Titanfall® 2;"Posted: May 8
BT my child :(";4.9;1.0;0.0;108.0;Posted: May 8
Titanfall® 2;"Posted: May 8
Ce FPS est incroyable.";5.3;1.0;0.0;196.0;Posted: May 8
Titanfall® 2;"Posted: May 8
love the game";0.8;1.0;0.0;5.0;Posted: May 8
Titanfall® 2;"Posted: May 8
still the best fps :)";13.8;1.0;0.0;52.0;Posted: May 8
Titanfall® 2;"Posted: May 8
best game";11.1;1.0;0.0;6.0;Posted: May 8
Titanfall® 2;"Posted: May 8
perfect";21.5;1.0;0.0;10.0;Posted: May 8
Titanfall® 2;"Posted: May 8
The story is nice, the movement is amazing, guns feel awesome, but sadly the game died because of DDOSers.
A good game if you play for the story, unplayable in multiplayer.
Id only recommend buying this if it becomes free to play.

Apart from the multiplayer issue, its a good game: 8/10";14.3;1.0;0.0;18.0;Posted: May 8
Titanfall® 2;"Posted: May 8
It's like The Iron Giant just way more violent.";6.9;1.0;0.0;26.0;Posted: May 8
Titanfall® 2;"Posted: May 8
Lots of fun and decent story";10.1;1.0;0.0;49.0;Posted: May 8
Titanfall® 2;"Posted: May 8
I wish it was longer.";5.4;1.0;0.0;791.0;Posted: May 8
Titanfall® 2;"Posted: May 8
This game might as well have cured my depression, you can get high off of this stuff. Recommend 10/10.";66.0;1.0;0.0;53.0;Posted: May 8
Titanfall® 2;"Posted: May 8
Just the campaign alone is worth the 30$ (I think). Multiplayer is also good but I wish Respawn actually cared about this game and fix the damn servers.";19.8;1.0;0.0;5.0;Posted: May 8
Titanfall® 2;"Posted: May 8
One of my fav games the movement is just perfect and the gun play good nothing is to op or crap 100/10

one bad thing the vanilla game is unplayable other wise it is amazing";2.4;1.0;0.0;21.0;Posted: May 8
Titanfall® 2;"Posted: May 8
One of the best campaigns of this genre in gaming history. Multiplayer is now also playable with the Northstar client, which is cool because the mp is awesome too. All round one of the top ten games of all time.";3.4;1.0;0.0;288.0;Posted: May 8
Titanfall® 2;"Posted: May 7
I have no Dislike of this game it is a grit game love it";43.9;1.0;0.0;2.0;Posted: May 7
Titanfall® 2;"Posted: May 8
i've ascended to a state of euphoria with the knowledge of the single fact that I can embarrass anyone who dares to 1v1 me, whether that be pilot v pilot, in a titan or in the Colosseum. I will continue to mutilate the corpses of the pilots I've killed with a singular, individual bullet of my g.10 wingman elite until the day I am unable to press down on ""w"" due to my severe athritis and carpal tunnel. I am a pilot. I am Titanfall.";102.2;1.0;0.0;25.0;Posted: May 8
Titanfall® 2;"Posted: May 7
Finished the game in one sitting so... yeah. This is some good stuff.

For real, though, it's amazing. If you're familiar with Apex Legends this has basically the same combat system, with wall running and you can also control a massive robot.";5.2;1.0;0.0;21.0;Posted: May 7
Titanfall® 2;"Posted: May 7
aaaaauuuuuugghhhhhhh";0.7;1.0;0.0;25.0;Posted: May 7
Titanfall® 2;"Posted: May 7
剧情是神！联机是屎！";5.1;1.0;0.0;157.0;Posted: May 7
Titanfall® 2;"Posted: May 7
great game all around";29.0;1.0;0.0;18.0;Posted: May 7
Titanfall® 2;"Posted: May 7
its good";4.0;1.0;0.0;25.0;Posted: May 7
Titanfall® 2;"Posted: May 7
BUY IT OR ELSE.";16.9;1.0;0.0;9.0;Posted: May 7
Titanfall® 2;"Posted: May 7
it's fun and the story is interesting";5.2;1.0;0.0;20.0;Posted: May 7
Titanfall® 2;"Posted: May 7
good game, probably the best campaign in any shooter recently.";16.7;1.0;0.0;42.0;Posted: May 7
Titanfall® 2;"Posted: May 7
This is an amazing game that that really should have a sequel or be fixed";32.0;1.0;0.0;8.0;Posted: May 7
Titanfall® 2;"Posted: May 7
This is, if not the best, at least one of the best campaigns I've ever played.
Never fails to make me cry
Amazing movement and shooting feel
Outstanding voice acting and mocap
Oh and the intro! Talk about setting up expectations for a game and establishing a lore about what a Pilot is
I love you BT-7274 and I always will";6.9;1.0;0.0;351.0;Posted: May 7
Titanfall® 2;"Posted: May 7
By far the best movement based first person shooter ever made. Even years later I still find my self booting it up anytime I wan some fast paced action. Only Wish Respawn would manage the servers better (Or at all). But on the rare occurrence that the games servers aren't hacked its a must play.";164.3;1.0;0.0;19.0;Posted: May 7
Titanfall® 2;"Posted: May 7
We need you out here pilots";24.1;1.0;0.0;2.0;Posted: May 7
Titanfall® 2;"Posted: May 7
Loved the game I just wish the campaign was 8 times as long what happened with Blisk giving you the Apex card there is so much potential for a longer story. Oh well.

Still a gem of a short game.";4.8;1.0;0.0;181.0;Posted: May 7
Red Dead Redemption 2;"Posted: 8 May
what a game, everything is prefect. Masterpiece.";47.7;1.0;33.0;19.0;Posted: 8 May
Red Dead Redemption 2;"Posted: 10 May
🤠";67.0;1.0;3.0;148.0;Posted: 10 May
Red Dead Redemption 2;"Posted: 13 May
---{ Graphics }---
☑ You forget what reality is
☐ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☐ Very good
☑ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☑ Eargasm
☐ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☐ Decent
☐ Fast
☑ Rich boi
☐ Ask NASA if they have a spare computer

---{ Difficulty }---
☐ Just press 'W'
☑ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☑ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☑ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☑ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☑ 9
☐ 10";4.7;1.0;4.0;119.0;Posted: 13 May
Red Dead Redemption 2;"Posted: 8 May
unplayable thanks to ♥♥♥♥♥♥ R* launcher";1.3;0.0;8.0;59.0;Posted: 8 May
Red Dead Redemption 2;"Posted: 14 May
This game is one of the best out there but bcoz of rockstar game launcher im down voting it";8.4;0.0;3.0;138.0;Posted: 14 May
Red Dead Redemption 2;"Posted: 13 May
Another console game with absolutely terribly ported controls. Can't even get into it, dealing with annoyances every few seconds from the very beginning.

- Movement is bad - It is designed for a controller stick, not a keyboard. This means that your character will randomly start running a circle or running off to the middle of nowhere instead of going where you are pressing. The same applies to the horse. While riding with your group, he suddenly starts running a big curve away from everyone or backwards and then you have to fix it and catch up.
- Volume is quiet - This is a known bug, really had to boost all my volumes to hear dialogues. This is particularly annoying when the camera is far away as volume is also tied to distance from characters.
- Camera is bad - To get around tragic horse controls while trying to ride with someone, you can toggle cinematic camera by holding V, which causes the horse to follow the path on autorun (no other way to do it). You can then cycle through different angles/distances with C. The problem is, the game doesn't respect your choice. Even when you set it up just how you want it, within 5-10 seconds the game will switch to something else and you have to cycle through everything again to fix it. This means you miss half the conversations, because the camera suddenly zooms far away. The camera also can't be freely turned in this mode, so you end up missing all the scenery because it is aimed at the ground or some tree on the side instead of anything meaningful.
- Button holding - Every interaction needs a button hold, not a button press. There is no PC game that does this. There is no toggle for it. This makes everything you do painfully slow and super annoying.
- Animations are slow - Everything from walking to picking up items is like a grandpa doing it. In terms of looting chests, you need to hold the button per every single item you pick out and wait for the whole animation to play out. Needless to say, every chest will take you quite a while.
- Keybinds - The game uses half your keyboard for no real reason. Most games use either E or F consistently for every interaction. This one can't even decide whether looting alone is E or R because it uses both randomly so you have to constantly pay attention to the prompts, completely breaking any immersion.
- Saving - This is the first game I've ever seen that doesn't have the Save button in the main menu. It is buried in a submenu. Had to google to find out how to save. Not that it matters, because the game pretty much always stops you from saving manually anyway. Already annoyed by this as I tested the game when I got it and quit to continue the next day. Had to rewatch the whole intro and skip the 4-5 cutscenes manually one by one when they finished loading before I got back to where I was.
- Rockstar launcher - Great way to slow down loading of a 100+ GB game by another 30-40 seconds.

I haven't even gotten that far, but you can't go few seconds without being annoyed by all this. Almost feels like they never played a game before. In terms of Quality of Life features, this game has none.";2.0;0.0;5.0;242.0;Posted: 13 May
Red Dead Redemption 2;"Posted: 9 May
It's the second time I've played, the first time was wow but now it's even more wow.
This game is very, very good
Muie la cai! Ciumbulica! Smr ceas!";10.4;1.0;2.0;11.0;Posted: 9 May
Red Dead Redemption 2;"Posted: 9 May
Arthur Morgan is a ravishing specimen of a human being. 10/10";15.7;1.0;2.0;403.0;Posted: 9 May
Red Dead Redemption 2;"Posted: 7 May
Cowboy sim good";55.7;1.0;2.0;185.0;Posted: 7 May
Red Dead Redemption 2;"Posted: 7 May
The best game all time";35.0;1.0;2.0;247.0;Posted: 7 May
Red Dead Redemption 2;"Posted: May 7
horse balls and cave ooga boogas";43.5;1.0;2.0;6.0;Posted: May 7
Red Dead Redemption 2;"Posted: May 13
The day is done, time has come
You battled hard, the war is won
You did your worst, you tried your best
Now it's time to rest
Now it's time to rest";313.1;1.0;6.0;63.0;Posted: May 13
