game_name;review_text;hours_played;rating;found_helpful;product_count;review_date
ELDEN RING;"Posted: May 19
Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab Stun stab";70.1;1.0;0.0;30.0;Posted: May 19
ELDEN RING;"Posted: May 19
Its my very first Souls game.... and OMFG what an experience. Its impressive how in this game you can feel yourself improoving over time and how any playstile can be used to defeat any boss. Love the game! Looking forward to finishing 100% of it!";83.5;1.0;0.0;26.0;Posted: May 19
ELDEN RING;"Posted: May 18
why is it always try fort night?";213.8;1.0;0.0;98.0;Posted: May 18
ELDEN RING;"Posted: May 20
The best souls game to date. I can't recommend this enough to fans of the series.";115.8;1.0;0.0;277.0;Posted: May 20
ELDEN RING;"Posted: May 21
It's nice.";82.1;1.0;0.0;46.0;Posted: May 21
ELDEN RING;"Posted: May 22
Its fun";46.4;1.0;0.0;137.0;Posted: May 22
ELDEN RING;"Posted: May 21
fun";53.7;1.0;0.0;6.0;Posted: May 21
ELDEN RING;"Posted: May 17
♥♥♥ malenia is hot! would play again!";31.0;1.0;1.0;765.0;Posted: May 17
ELDEN RING;"Posted: May 22
In case you're wondering, you're poo poo not the game :)";225.1;1.0;0.0;94.0;Posted: May 22
ELDEN RING;"Posted: May 16
Pinnacle of the souls series";114.5;1.0;0.0;394.0;Posted: May 16
ELDEN RING;"Posted: May 21
its better than the dark souls games";14.3;1.0;0.0;87.0;Posted: May 21
ELDEN RING;"Posted: May 23
amazing";290.8;1.0;0.0;5.0;Posted: May 23
ELDEN RING;"Posted: May 20
this game makes me so upset i love it";110.2;1.0;0.0;27.0;Posted: May 20
ELDEN RING;"Posted: May 16
very pp";54.3;1.0;0.0;15.0;Posted: May 16
ELDEN RING;"Posted: May 18
why do i have to play the game for a second time just to get 2 of a cool sword :((((";52.4;1.0;0.0;72.0;Posted: May 18
ELDEN RING;"Posted: May 18
its alright, I guess,";281.8;1.0;2.0;787.0;Posted: May 18
ELDEN RING;"Posted: May 20
I can confidently say, after 200+ hours, every single achievment completed, and dozens of painful deaths at the hands of Fromsoftware

It was alright";204.5;1.0;0.0;88.0;Posted: May 20
ELDEN RING;"Posted: May 17
Goooooooooood";0.1;1.0;0.0;2.0;Posted: May 17
ELDEN RING;"Posted: May 19
great";88.8;1.0;0.0;10.0;Posted: May 19
ELDEN RING;"Posted: May 20
Beautifully made game. Vast expanses, encourages and rewards exploring. Interesting character interactions.";98.0;1.0;0.0;59.0;Posted: May 20
ELDEN RING;"Posted: May 20
מי?";23.6;1.0;0.0;77.0;Posted: May 20
ELDEN RING;"Posted: May 22
Kinda mid...";90.2;1.0;0.0;38.0;Posted: May 22
ELDEN RING;"Posted: May 16
Everything";116.0;1.0;0.0;12.0;Posted: May 16
ELDEN RING;"Posted: May 18
Best game ever.";214.1;1.0;0.0;29.0;Posted: May 18
ELDEN RING;"Posted: May 22
Yeah this game is difficult as ♥♥♥♥, but thats what makes it fun";52.8;1.0;0.0;7.0;Posted: May 22
ELDEN RING;"Posted: May 19
Love it. So deep on so many levels. Many different play styles. Dont be intimidated by the ""difficulty"" so many resources out there to help you.";366.4;1.0;0.0;11.0;Posted: May 19
ELDEN RING;"Posted: May 18
One of the absolutely best games i have ever played.";192.6;1.0;0.0;56.0;Posted: May 18
ELDEN RING;"Posted: May 16
yes but maidenless behavior needs to stop";119.4;1.0;0.0;45.0;Posted: May 16
ELDEN RING;"Posted: May 17
Obvious GOTY, potential GOTD.";137.0;1.0;0.0;258.0;Posted: May 17
ELDEN RING;"Posted: May 19
غشلاشيشلاشيخخ";9.5;1.0;0.0;45.0;Posted: May 19
ELDEN RING;"Posted: May 18
me after beating this game.
⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿
⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿
⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠈⣿⣿
⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⢸⣿
⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿
⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿
⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿
⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼
⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼
⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿
⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿
⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿
⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿
⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿
⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠛⠉⠉⠁⠀⢻⣿⡇⠀⠀⠀⠀⠀⠀⢀⠈⣿⣿⡿⠉⠛⠛⠛⠉⠉
⣿⡿⠋⠁⠀⠀⢀⣀⣠⡴⣸⣿⣇⡄⠀⠀⠀⠀⢀⡿⠄⠙⠛⠀⣀⣠⣤⣤⠄

10/10";85.9;1.0;0.0;79.0;Posted: May 18
ELDEN RING;"Posted: May 22
I am extremely confused, die a ton, but i am enjoying the gameplay";5.1;1.0;0.0;28.0;Posted: May 22
ELDEN RING;"Posted: May 22
well im 43 and the last game i spent more than 100 hours on, was red dead, i just went over that time and have still stuff to do, so this game is awesome for still keeping me interested.";111.7;1.0;0.0;35.0;Posted: May 22
ELDEN RING;"Posted: May 21
big dark souls";277.5;1.0;0.0;53.0;Posted: May 21
ELDEN RING;"Posted: May 18
My computer broke so I have not been able to play for more than an hour, but it is fun and looks really good! A lil hard to get used to the controls and the difficulty, but I am sure with time I will get better, anyways pick this one up if you like souls like games.";2.0;1.0;0.0;179.0;Posted: May 18
ELDEN RING;"Posted: May 21
GOTFY. So good it will ruin all other games for you.";17.5;1.0;0.0;14.0;Posted: May 21
ELDEN RING;"Posted: May 21
Yes Buy";122.5;1.0;0.0;20.0;Posted: May 21
ELDEN RING;"Posted: May 22
Breathtakingly beautiful and amazing storytelling, as always";141.8;1.0;0.0;140.0;Posted: May 22
ELDEN RING;"Posted: May 22
Bought it for the Berserk references, stayed for the actual game.";175.3;1.0;0.0;83.0;Posted: May 22
ELDEN RING;"Posted: May 17
This is a game full of flaws. Its qualities, however, are so overwhelming that no amount of negative points would change my rating to Bad. This game is the culmination of everything From has developed in their previous titles, it is better in every aspect (perhaps not in the technical sense, but maybe I'm the lucky guy that has not experienced the performance issues everyone is rambling about).";104.2;1.0;0.0;348.0;Posted: May 17
ELDEN RING;"Posted: May 21
cheese";118.0;1.0;0.0;2.0;Posted: May 21
ELDEN RING;"Posted: May 18
Best game";182.5;1.0;0.0;104.0;Posted: May 18
ELDEN RING;"Posted: May 21
GOOD";30.9;1.0;0.0;10.0;Posted: May 21
ELDEN RING;"Posted: May 18
dog";49.2;1.0;0.0;3.0;Posted: May 18
ELDEN RING;"Posted: May 21
It's agrivatingly fun";38.5;1.0;0.0;15.0;Posted: May 21
ELDEN RING;"Posted: May 19
first souls like game, 10min in the game fighting a bunch of sewer rats, open a trap chest got transported to rotten vale, circling around and dying so many times without realizing I can teleport back to top.

10/10";25.1;1.0;0.0;152.0;Posted: May 19
ELDEN RING;"Posted: May 21
A woman calls you ""Dear""";37.3;1.0;0.0;1.0;Posted: May 21
ELDEN RING;"Posted: May 19
Spawn Die, Spawn die, Spawn die... - Jev";162.2;1.0;0.0;21.0;Posted: May 19
ELDEN RING;"Posted: May 20
Top tier exploration and combat. Lore will take some digging into but certainly enjoyable if you pay enough attention.

Also, some people cry about the lack of mouse/keyboard support, feels bad to not have a controller I guess.";70.1;1.0;0.0;84.0;Posted: May 20
ELDEN RING;"Posted: May 19
It's pretty ok I guess!";279.0;1.0;0.0;165.0;Posted: May 19
ELDEN RING;"Posted: May 16
good game";214.4;1.0;1.0;83.0;Posted: May 16
ELDEN RING;"Posted: May 17
Ever want to cosplay as Kanye West and kill people with awful music? Well now you can!";352.1;1.0;2.0;87.0;Posted: May 17
ELDEN RING;"Posted: May 21
best game ever";167.9;1.0;0.0;39.0;Posted: May 21
ELDEN RING;"Posted: May 19
Great world building, game mechanics, but clunky user-interface compared with typical PC-first game designs. Presumably, it plays just fine on console or simply works as a result of controller's limitations compared with mouse-and-keyboard control schemes, But it will take hours for PC gamers to get used to. That quitting game and inventory access, quick slot assignment are all nested in the same ESC menu structure is just weird. Map doesn't scroll up/down or pan left/right with mouse movement but requires WASD to move. Story-wise, Elden Ring is a typical JRPG-rooted IP with hard-to-follow story logic, (too) short on exposition, but long on obscure references for players to puzzle out.";52.2;1.0;0.0;6.0;Posted: May 19
ELDEN RING;"Posted: May 21
Dope Game";26.1;1.0;0.0;5.0;Posted: May 21
ELDEN RING;"Posted: May 21
Dagum man. freakin radickaliss";85.2;1.0;0.0;99.0;Posted: May 21
ELDEN RING;"Posted: May 18
This game is exceptional. I don't play a ton of singleplayer games and I've never touched a soulslike game before this so I wasn't sure if I'd really enjoy Elden Ring; I was so wrong. The open world, the characters, the combat, all of it was amazing. I spent 133 hours (I like to take my time, don't judge me) on my first playthrough and enjoyed every minute of it.

If you're hesitating to buy this game because you're worried it might be too hard I'd say worry not. It's not like the game isn't difficult, enemies hit hard and can be unforgiving at times, but rarely did encounters feel genuinely unfair. For every challenge that Elden Ring throws at you it offers a solution, be that a weapon, a spell, an ash of war, a spirit summon or even a craftable item. I wholeheartedly recommend embracing as many of these tools as possible and finding out what makes the game fun for you. This game definitely asks a lot of you, there are rules about the pace and feel of combat you'll only understand after some time playing, but I promise that if you're willing to learn a bit, meet the game halfway and play by its rules, you'll have a great time.";158.9;1.0;0.0;23.0;Posted: May 18
ELDEN RING;"Posted: May 22
Item drops are making me lose my mind.";33.6;1.0;1.0;18.0;Posted: May 22
ELDEN RING;"Posted: May 17
It's good.";125.6;1.0;1.0;175.0;Posted: May 17
ELDEN RING;"Posted: May 16
you dont need me to tell you to play this game. if you like fromsoft play it";146.2;1.0;0.0;243.0;Posted: May 16
ELDEN RING;"Posted: May 16
I LOVE MOOOOOOOOGH";98.9;1.0;0.0;51.0;Posted: May 16
ELDEN RING;"Posted: May 17
elden ring";59.8;1.0;0.0;56.0;Posted: May 17
ELDEN RING;"Posted: May 22
My first souls game. So much to learn. So many deaths. But so much fun.";16.7;1.0;0.0;31.0;Posted: May 22
ELDEN RING;"Posted: May 16
OK, I kind of have quite a bit to say. I think this game is just meh but I WOULD recommend it. You can make fun of me all you want but I think that this game is HARD, I am not trashing on the game but it is just not my pace. It is not dark-souls hard but this game is definitely frustrating to me. If you are into this kind of fast paced fantasy games then by all means this is the game for you, but if you are the latter then you probably should just save your money. I do think this game is graphically stunning, It is one of the most beautiful games I have ever played. For now I will wait for my refund and just play skyrim.";0.9;1.0;0.0;4.0;Posted: May 16
ELDEN RING;"Posted: May 18
Great game with very deep but optional lore.
Difficult but fun boss fights and amazing looking areas.";85.2;1.0;0.0;41.0;Posted: May 18
ELDEN RING;"Posted: May 21
69";7.6;1.0;0.0;12.0;Posted: May 21
ELDEN RING;"Posted: May 16
Torrent";42.2;1.0;0.0;14.0;Posted: May 16
ELDEN RING;"Posted: May 22
I have never been able to put numerous hours into a single player game. Elden ring is the first, ever. Including any of the previous souls games, the witcher, skyrim, red dead redemption.... its just such a beautiful and immersive game";43.7;1.0;0.0;16.0;Posted: May 22
ELDEN RING;"Posted: May 19
Yes";196.1;1.0;0.0;26.0;Posted: May 19
ELDEN RING;"Posted: May 16
gud game 10/10 deff recomend";43.2;1.0;0.0;5.0;Posted: May 16
ELDEN RING;"Posted: May 17
.";52.3;1.0;0.0;218.0;Posted: May 17
ELDEN RING;"Posted: May 22
Product received for free

First off, time for review.
Therefore, recommended.";101.1;1.0;1.0;32.0;Posted: May 22
ELDEN RING;"Posted: 20 May
1/16 STORY
🔲 No story
🔲 Not main aspect
🔲 Bad story
🔲 Average
✅ Good
🔲 It'll replace your life

2/16 GAMEPLAY
🔲 Lifeless / static
🔲 Poor UI
🔲 Average
🔲 Good
✅ Excellent

3/16 DIFFICULTY
🔲 Playing asleep
🔲 Some brain usage
🔲 Easy to learn / Hard to master
🔲 Difficult
✅ Dark Souls

4/16 GRIND
🔲 Nothing to grind
🔲 Isn't necessary to progress
🔲 Only if you care about leaderboards/ranks
🔲 Average grind level
✅ Alot of grinding
🔲 Too much grind

5/16 GAME TIME
🔲 Long enough for a cup of coffee (1min-15min)
🔲 Short (15min-5h)
🔲 Average (5h-10h)
🔲 Long (10h-500h)
✅ Super long (500h+)
🔲 To infinity and beyond (∞)

6/16 Replayability
🔲 None
🔲 Once or twice
🔲 It has a few endings
✅ DAMN! thats some replayability
🔲 Party game!

7/16 MULTIPLAYER
🔲 No multiplayer
🔲 Trashy servers
✅ Some hiccups
🔲 Smooth and pleasant experience
🔲 Co-op
✅ PvP
✅ PvE

8/16 GRAPHICS
🔲 Stuck in the last century
🔲 Low Effort
🔲 Average
🔲 Good
✅ I NUT!

9/16 AUDIO
🔲 Earrape
🔲 Bad
🔲 Not too bad
🔲 Good
✅ Eargasm

10/16 AUDIENCE
🔲 Children (0-5)
🔲 Kids (6-12
🔲 Young teens (13-15)
✅ Old teens (16-19)
✅ Adults (20+)
🔲 Everyone

11/16 PC REQUIREMENTS
🔲 Potato
🔲 Decent
✅ Good
✅ Rich boi
🔲 > NASA

12/16 PRICE
🔲 It's free!
🔲 Not recommended
🔲 Wait for sale
✅ Worth the price
🔲 Best investment ever done

13/16 FREQENT UPDATES
🔲 Completed
🔲 Abandoned
🔲 Last year
🔲 Once every year
✅ A couple per year
🔲 Once a month
🔲 Every week

14/16 BUGS / CRASHES
🔲 None / Not discovered
✅ Minor bugs
✅ Can get annoying
🔲 Frequent crashes
🔲 Complete mess

15/16 MISC
🔲 Steam Workshop
✅ Steam Trading Cards
✅ Steam Achievements
✅ Content for Steam Points Shop

16/16 VERDICT
✅ Recommended
🔲 Not recommended";68.5;1.0;74.0;135.0;Posted: 20 May
ELDEN RING;"Posted: May 21
Suffering ahead, in short, good game";183.7;1.0;0.0;29.0;Posted: May 21
ELDEN RING;"Posted: May 23
im on my friends account. apparently its alright";7.1;1.0;0.0;30.0;Posted: May 23
ELDEN RING;"Posted: May 22
GREAT game!";124.4;1.0;0.0;39.0;Posted: May 22
ELDEN RING;"Posted: May 18
I'm pleasantly surprised by the game. It has some new features not seen before in Souls games. Crafting, crouching, jumping, a map, day/night cycle.

The graphics on HDR are beautiful, with colors coming to life and any cave sections very atmospheric with pitch black passages to go through. The world, of which I've seen only a little yet, seems to have lots to explore. There are a lot of optional bosses also, and lots of crafting items to collect.

The combat seems a little more fast paced than in older Souls games, which is a good thing. Normal mobs can ruin your day if you aren't careful. The bosses are definitely more of a challenge than in DS 2, which I completed previous to ER.

For performance, on AMD 5800x, 3090 and an M.2 SSD I have little complaints. An occasional short stutter maybe once a half hour which does nothing to ruin the experience. Your mileage may vary, though. Possibly wouldn't play well on a barely minimum spec PC.

At first I wasn't planning on buying this, but now I'm glad I did. If you feel you're getting wrecked time and time again, slow down your playing and think more what you're doing. Learn from your mistakes and use the tools available to you!

9/10";26.8;1.0;0.0;558.0;Posted: May 18
ELDEN RING;"Posted: May 17
Dark Souls 4 is insane";170.9;1.0;1.0;175.0;Posted: May 17
ELDEN RING;"Posted: May 19
dog";136.1;1.0;0.0;22.0;Posted: May 19
ELDEN RING;"Posted: May 18
Great game";10.9;1.0;0.0;240.0;Posted: May 18
ELDEN RING;"Posted: May 21
dog";57.1;1.0;0.0;28.0;Posted: May 21
ELDEN RING;"Posted: May 20
This game is absolutely incredible. 10/10. Must-play for anyone who likes a Soulsborne, and the best way to find out if you've never tried one.";236.1;1.0;0.0;74.0;Posted: May 20
ELDEN RING;"Posted: May 16
""Fortnite""
""try tongue butt hole""
""chest ahead""
""grass""
""Dog""
""Love ahead""
9.8/10 Godfrey WWE world championship
M A I D E N L E S S";90.0;1.0;1.0;224.0;Posted: May 16
ELDEN RING;"Posted: May 21
Its pretty good 10/10";191.4;1.0;0.0;592.0;Posted: May 21
ELDEN RING;"Posted: May 19
Amazing game.... gorgeous scenery, great combat system, intriguing lore, exciting exploration... do yourself a favor and try it as soon as you can.";68.9;1.0;0.0;320.0;Posted: May 19
ELDEN RING;"Posted: May 18
One of the best games ever made hands down";186.6;1.0;1.0;29.0;Posted: May 18
ELDEN RING;"Posted: May 16
10/10";25.0;1.0;0.0;21.0;Posted: May 16
ELDEN RING;"Posted: May 23
If you love and enjoy Dark Souls, Demon Souls or Bloodbrone, JUST PAY FOR IT!
If you wanna to challenge harder bosses, JUST PAY FOR IT!
If you wanna travel to a beautiful magical world, JUST PAY FOR IT!
If you wanna to be a legend, JUST PAY FOR IT!";332.1;1.0;0.0;155.0;Posted: May 23
ELDEN RING;"Posted: May 21
Behold, dog!";175.9;1.0;1.0;919.0;Posted: May 21
ELDEN RING;"Posted: May 21
GOTY";82.6;1.0;0.0;34.0;Posted: May 21
ELDEN RING;"Posted: May 18
I got baited by the rock messages to many times. So Yes, I did jump and No , there was no treasure. :P";24.5;1.0;0.0;79.0;Posted: May 18
ELDEN RING;"Posted: May 21
yes";146.2;1.0;0.0;18.0;Posted: May 21
ELDEN RING;"Posted: May 20
Absolutely the best singleplayer game I have ever played and by far the best open world game ever. This map his huge and daunting but every corner is filled with fun and interactive side quests. 11/10 would recommend to anyone who's never played a Souls-like. I've never touched a FrommSoftware game before until this and it is fantastic.";75.0;1.0;0.0;61.0;Posted: May 20
ELDEN RING;"Posted: May 20
i havnt played a single dark souls game, but this game makes me want to play them all, that feeling you get after loosing your sanity to a boss, then finally defeating that same boss is the best feeling ever";40.7;1.0;0.0;60.0;Posted: May 20
ELDEN RING;"Posted: May 16
Ayyy 420 hours.";424.1;1.0;0.0;178.0;Posted: May 16
ELDEN RING;"Posted: May 16
Barely 5 minutes in the game and you'll reminded about being maidenless. This game is rated S for being sadistic and U for unforgiving. Recommended for yall masochists out there.";33.7;1.0;0.0;60.0;Posted: May 16
ELDEN RING;"Posted: May 20
10/10";125.9;1.0;0.0;9.0;Posted: May 20
ELDEN RING;"Posted: May 18
Product received for free

It's really difficult, but it's really pretty.";17.2;1.0;0.0;115.0;Posted: May 18
ELDEN RING;"Posted: May 22
Fun.";8.9;1.0;0.0;3.0;Posted: May 22
ELDEN RING;"Posted: May 21
game is hard and pretty fun. Best game to come out in the last 10 years";53.2;1.0;0.0;188.0;Posted: May 21
ELDEN RING;"Posted: May 21
so difficult but keeps you wanting to play";4.7;1.0;0.0;8.0;Posted: May 21
ELDEN RING;"Posted: May 18
S TIER";154.1;1.0;0.0;26.0;Posted: May 18
ELDEN RING;"Posted: May 20
The game is good, but it has severe issues starting up and not crashing, this ruined my mood several times and caused me not to want to play, pls fix";83.1;1.0;0.0;20.0;Posted: May 20
ELDEN RING;"Posted: May 18
Performance:
Not great, but playable. Generally hovers between 40 to 50 fps, can drop to 30 sometimes (rare). Same with stuttering (rare).

Gameplay:
People new to this style of games may have a difficult time getting started with this game. I recommend looking up a walkthrough guide to set you up and give u a headstart. After that game has good balance of difficult enemies, but beatable if you explore and gain more levels. Map is massive with lots of things to do/explore. I have about 40 hours so far and I'm maybe 30-40% complete.";45.7;1.0;0.0;21.0;Posted: May 18
ELDEN RING;"Posted: May 21
A great game with tons to do and different builds to do allowing a ton of options on how to play the game, and a beautiful world to explore.";203.3;1.0;0.0;16.0;Posted: May 21
ELDEN RING;"Posted: May 22
so at first this game is pretty hard, even more for non dark souls players like me :) but as you progress more into the game, to the mid game, this game really starts to make some sense and you know what you are doing, in the early game its pretty fun because this game lets you explore as much as you want, but overall this game really was for me a 10/10 definetly, there are so many things you can do, side quests and much more its really one of the best games i have ever played";102.8;1.0;0.0;13.0;Posted: May 22
ELDEN RING;"Posted: May 18
♥♥♥♥♥♥ Amazing game every complained about how hard it was and how some bosses are unfair or to aggressive or to passive. I like to look at it like this its a hard fair and fun game with allot to do. have many many ways to play and enjoy from being a high dps dagger build to an uber tank with duel giant shields boarder line immune to damage. this game isnt hard every boss can be dealt with and every problem has an actual solution that the devs didnt just pull out of nowhere. yes there can be some issues with story being to fast or short depending on what your doing but then again there is an actual new game plus. personally. i feel like a souls game only starts once you his new game plus. thats when things get hard but still in a fun way. you have no real excuse to not want to play this game other than you dont like the story rich yet mostly earned type or story telling if you treat this like dark souls your will struggle if you treat it like bloodborne or sekiro its gonna feel to slow at times. just play this and learn. i promise you wont really regret it unless this type of game just inst your cup of tea or coffee.";25.5;1.0;0.0;475.0;Posted: May 18
ELDEN RING;"Posted: May 16
game good";45.4;1.0;0.0;6.0;Posted: May 16
ELDEN RING;"Posted: May 20
try finger
but hole";58.4;1.0;0.0;44.0;Posted: May 20
ELDEN RING;"Posted: May 16
This is my first From Software title, and while the game is extremely tough as expected from the reputation of the developer, it is also fair. I don't consider myself a hardcore gamer, and I've already sunk over 100 hours into the game, and love exploring is expansive world. The amount of times the game has surprised me (delightedly and otherwise) is pretty amazing. I would highly recommend this game to anyone who's been unsure about trying out a Dark-Souls-Like game.";144.6;1.0;0.0;109.0;Posted: May 16
ELDEN RING;"Posted: May 21
absolute amazing gmaer";33.1;1.0;0.0;7.0;Posted: May 21
ELDEN RING;"Posted: May 22
do it for her. for ranni";96.9;1.0;0.0;3.0;Posted: May 22
ELDEN RING;"Posted: May 18
good";43.6;1.0;0.0;57.0;Posted: May 18
ELDEN RING;"Posted: May 18
good";7.8;1.0;0.0;51.0;Posted: May 18
ELDEN RING;"Posted: May 16
It's pretty good, little hard though at times.";100.9;1.0;0.0;266.0;Posted: May 16
ELDEN RING;"Posted: May 18
dog";112.3;1.0;0.0;26.0;Posted: May 18
ELDEN RING;"Posted: May 21
If there is anything i can say about the game after 16 hours in it would be, embrace the dying.
Looking forward to more";37.8;1.0;0.0;18.0;Posted: May 21
ELDEN RING;"Posted: May 19
To every living being, and every living soul.
Now cometh the age of the stars. A thousand year voyage under the wisdom of the Moon
Here beginneth the chill night that encompasses all, reaching the great beyond. Into fear, doubt, and loneliness... As the path stretcheth into darkness.";75.5;1.0;0.0;88.0;Posted: May 19
ELDEN RING;"Posted: May 16
The refined product of all FromSoft games. The open world design, the combat are just incredible. FromSoft even included an ""easy mode"" by use of Spirit Ashes, or having other areas to explore allowing you to level up before tackling difficult bosses. 10/10, will play again.";116.8;1.0;0.0;498.0;Posted: May 16
ELDEN RING;"Posted: May 22
yes";97.1;1.0;0.0;13.0;Posted: May 22
ELDEN RING;"Posted: May 19
Really-recommend. easy game worth the purchase. Amazing content and repeatability. Best Game of 2022";51.0;1.0;1.0;18.0;Posted: May 19
ELDEN RING;"Posted: May 22
ah, good";167.8;1.0;1.0;119.0;Posted: May 22
ELDEN RING;"Posted: May 23
best feeling in the world is beating a boss you were stuck on for days";197.5;1.0;0.0;344.0;Posted: May 23
ELDEN RING;"Posted: May 19
Cool game. Very pog";22.2;1.0;0.0;8.0;Posted: May 19
ELDEN RING;"Posted: May 16
Product received for free

Noicee";96.1;1.0;0.0;38.0;Posted: May 16
ELDEN RING;"Posted: May 21
I was able to hop on an elevator in the game, run downstairs fill the kettle and stick it on and make it back before the elevator had stopped.

Flawless game design.";107.8;1.0;2.0;150.0;Posted: May 21
ELDEN RING;"Posted: May 23
good";47.4;1.0;0.0;20.0;Posted: May 23
